OBJECTID,CODE,TYPELOCAL,NOM,SERV_ECOLE,SERV_POSTE,SERV_DOUAN,SERV_GENDA,SERV_HOPIT,SERV_INFR_,SERV_MUSUL,SERV_CHRET,SERV_CHAT_,SERV_PT_EA,SERV_ANT_H,SERV_EOLIE,SERV_PUITS,THEME,PAYS,IDUU,longitude,latitude
"153","4600060","6",Sakar,"0","0","0","0","0","0","0","0","1","0","1","0","0",LA,SN,eeea366f-086f-43ba-8870-0d9dfd7b270f,452368.0000000,1419996.0000000
"154","4600060","6",Diana Malari,"0","0","0","0","0","0","0","0","0","0","1","0","0",LA,SN,f4c18833-3333-467a-9aad-e2aa88e38d52,473244.0000000,1420075.0000000
"155","4600060","6",Bagadadji,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,b33e37f9-9faa-41ad-811e-a74852ef73bd,537559.0000000,1420658.0000000
"156","4600060","6",Kartiak,"1","0","0","0","0","1","1","1","1","1","0","0","0",LA,SN,08108b99-48a6-4c9f-af9e-8267da53a6c9,337339.0000000,1422649.0000000
"157","4600050","4",Mampatim,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,c9429d52-6744-402b-969d-d10c3e3b7bf4,571792.0000000,1425227.0000000
"158","4600050","4",Saré Bidji,"0","0","0","0","0","0","0","0","0","0","1","0","0",LA,SN,ff308866-54fb-4072-9576-6bbfd3ebaec0,499001.0000000,1428113.0000000
"159","4600060","6",Kafountine,"1","0","1","0","0","1","1","1","1","0","1","0","0",LA,SN,9a57116e-fb25-40a7-b8a2-1adb435ade39,311675.0000000,1429724.0000000
"160","4600060","6",Djinaki,"1","0","0","0","0","1","1","0","0","0","1","0","0",LA,SN,32efcac0-cf02-47d7-814d-35bd4a5b5b30,341828.0000000,1431580.0000000
"161","4600060","6",Suèl,"1","0","0","0","0","1","0","0","1","0","0","0","0",LA,SN,08239aa5-2ef5-4d6f-b10e-acb1b28ed8a7,360798.0000000,1432189.0000000
"162","4600060","6",Linkéring,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,f81ee35e-b43e-4a89-9180-8cf8ed59d3eb,635775.0000000,1432285.0000000
"163","4600050","4",Bona,"1","0","0","0","0","1","1","0","0","0","1","0","0",LA,SN,46d2f7bb-62b2-4f8d-ad6a-dfe18c800433,408781.0000000,1432977.0000000
"164","4600050","4",Diaroumé,"0","0","0","0","0","0","0","0","1","0","1","0","0",LA,SN,9e6a8ee2-a9ae-4bfc-b15b-3b3f44ebb563,432986.0000000,1435754.0000000
"165","4600050","4",Fafacourou,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,98bfe916-5940-4dc8-864e-e1a7afe2745f,547559.0000000,1444079.0000000
"166","4600060","6",Djibidione,"1","0","0","0","0","1","1","1","0","0","0","0","0",LA,SN,f7ccc44f-3327-49dc-8d22-4ef733552024,363159.0000000,1444370.0000000
"167","4600050","4",Saré Coli Salé,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,9f397c5c-ca7e-48d9-ab1f-db9486619d46,602463.0000000,1445949.0000000
"168","4600060","6",Kandia,"1","0","0","0","0","1","0","0","1","0","1","0","0",LA,SN,8be772a4-23e8-46e0-92b2-333cb900bb9d,583961.0000000,1446980.0000000
"169","4600060","6",Médina Gounas,"0","1","1","0","0","1","1","0","1","0","1","0","0",LA,SN,a1e6c41a-4d87-451b-8dc2-13eedae6eacb,634797.0000000,1452766.0000000
"170","4600050","4",Ndorna,"1","0","0","0","0","1","0","0","1","0","1","0","0",LA,SN,7ce5e4d9-01f8-46cd-9993-7c2f83596146,496779.0000000,1454916.0000000
"171","4600060","6",Némataba,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,d25aa31e-ce8a-49f3-8312-0abb11c4fa2f,600610.0000000,1462567.0000000
"172","4600060","6",Sintian Koundara,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,ba83f85f-d8b8-47b7-ba97-17f9e871c896,618490.0000000,1465805.0000000
"173","4600060","6",Ndiamakouta,"1","0","0","0","0","0","1","0","1","0","1","0","0",LA,SN,1dece7bc-2c96-436b-885a-35ad766887c2,431366.0000000,1472123.0000000
"174","4600060","6",Dialacoto,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,346ea902-8271-47c3-a014-a3c85b5c1bab,685943.0000000,1472867.0000000
"175","4600060","6",Pata,"1","0","1","0","0","1","0","0","1","0","1","0","0",LA,SN,487bb85f-3c67-4a1c-ac71-7d59db925b4f,505541.0000000,1485574.0000000
"176","4600060","6",Nétéboulou,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,61819085-a2ed-41ea-a8e8-295ef5de6814,631598.0000000,1501438.0000000
"177","4600060","6",K. Maba Diakhou,"1","0","0","0","0","1","0","0","1","0","0","0","0",LA,SN,72428a31-057c-46e1-ad56-9c85e7758fa9,395144.0000000,1509282.0000000
"178","4600060","6",K. Samba Guèye,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,aa7ba72d-3b1c-480e-bf37-2201fd22f906,352803.0000000,1509643.0000000
"179","4600060","6",Sadatou,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,29129337-82a0-4a11-b77d-cd5bf4b4b913,799208.0000000,1509695.0000000
"180","4600060","6",Ngayène,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,492f0744-a98c-4ff8-b2a4-97f516a6e1f2,446942.0000000,1513056.0000000
"181","4600060","6",Porokhane,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,7a323bda-4e72-40a8-b3ce-14c304437770,410453.0000000,1514017.0000000
"182","4600060","6",Ndoga Boubacar,"1","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,ea97a760-87ed-4e37-a449-be447dfc0446,611819.0000000,1518272.0000000
"183","4600060","6",Kahène,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,cba2e8d7-20e0-4bbd-bffc-265ff7f93e3c,529160.0000000,1520415.0000000
"184","4600060","6",K. Saloum Diané,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,aa35bd30-6fb6-4d41-a517-f98d947f797c,363032.0000000,1521208.0000000
"185","4600060","6",Taïba Niasssene,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,116d12da-cb5d-4c60-87fe-6d9896609cbc,402236.0000000,1521530.0000000
"186","4600060","6",Kayemor,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,fa28ff96-bef5-4447-89e7-6eb30c30e138,436632.0000000,1522249.0000000
"187","4600060","6",Nioro A. Tal,"1","0","0","0","0","0","1","0","1","0","1","0","0",LA,SN,b39fabe0-32ee-4f33-93bb-ac8cf730ba55,355476.0000000,1523320.0000000
"188","4600060","6",Ndramé Escale,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,ad5f983f-4793-4af5-94fc-368d9223fcc3,373973.0000000,1525361.0000000
"189","4600050","4",Tialène Bamba,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,99cc73d5-e2ef-41cb-9e67-ef3a5ae0f19b,541275.0000000,1526521.0000000
"190","4600060","6",Sintiou Malem,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,4c0d945f-09dc-4dac-9530-850f1c26257a,616808.0000000,1528148.0000000
"191","4600060","6",Bani Israël,"1","0","0","0","0","1","1","0","0","0","1","0","0",LA,SN,1383920c-ae13-4e4d-b352-0282a2e75319,729953.0000000,1529938.0000000
"192","4600060","6",Guent Khaye,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,c67bf86a-3259-4b5e-aa53-2d6b87f6feaa,396895.0000000,1530309.0000000
"193","4600060","6",Keur Madiabel,"1","0","0","1","0","1","1","0","1","0","1","0","0",LA,SN,29678122-d857-48fa-a934-ec838098e658,385830.0000000,1531159.0000000
"194","4600060","6",Dionewar,"1","0","0","0","0","1","1","0","0","0","1","0","0",LA,SN,cf7ed81d-ad69-4d88-b0d5-26818a429793,313048.0000000,1535983.0000000
"195","4600060","6",Tiaré,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,ed85914a-1ce4-4db7-8b92-553ba2bd022b,416122.0000000,1536631.0000000
"196","4600050","4",Mabo,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,fc2fcbcc-5b23-48fc-95d1-43a818598f47,427528.0000000,1538545.0000000
"197","4600060","6",Bassoul,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,8725260a-5507-449d-96a7-2044a4750e55,328146.0000000,1539916.0000000
"198","4600060","6",Diossong,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,fc9a451f-16d7-4d9a-9d0a-97afd6bc78af,355804.0000000,1540388.0000000
"199","4600060","6",K. Baka,"1","0","0","0","0","1","0","0","1","0","0","0","0",LA,SN,18d8fa47-3392-4755-b1f4-c65afd7b636e,398057.0000000,1540924.0000000
"200","4600060","6",Malèm Niani,"1","0","0","0","0","1","1","0","0","0","1","0","0",LA,SN,4cfcd231-542f-4fa3-b003-5f15b22aa57d,575790.0000000,1541120.0000000
"201","4600060","6",Katiout,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,c79bdf66-5e92-4c3f-9661-9175c63e95fc,456305.0000000,1542270.0000000
"202","4600060","6",Djirnda,"1","0","0","0","0","1","1","0","0","0","1","0","0",LA,SN,7fb7f5dc-ac8b-4aa7-8b0f-318d17eb9175,326304.0000000,1545927.0000000
"203","4600050","4",Koular,"1","0","0","0","0","0","1","0","0","0","0","0","0",LA,SN,87fd9309-626f-4de0-b534-08fd0fb17385,671683.0000000,1546119.0000000
"204","4600060","6",Keur Socé,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,39de0782-2efc-4083-b43c-35f0bf2e970a,385593.0000000,1546635.0000000
"205","4600050","4",Ida Mouride,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,05fc91ae-3488-4347-a3d6-0c5d5d6cf064,536388.0000000,1546658.0000000
"206","4600060","6",Dougué,"1","0","0","0","0","1","1","0","0","0","1","0","0",LA,SN,51462754-f0cf-4e96-9ec6-c5a3a24f69fe,751542.0000000,1548157.0000000
"207","4600060","6",Palmarin Facao,"1","0","0","0","0","1","1","0","0","0","1","0","0",LA,SN,3fb3f842-fbd0-4ae9-a711-c4e427ef1d00,309297.0000000,1549829.0000000
"208","4600060","6",Ndiognik,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,df2f2203-501e-4c60-80dc-cf7d22106182,430298.0000000,1551500.0000000
"209","4600060","6",Maka Yop,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,7a964f46-35a0-4d5a-bbe3-741bcf478995,497520.0000000,1551685.0000000
"210","4600060","6",Latmingué,"1","0","0","0","0","1","1","1","1","0","1","0","0",LA,SN,ab9d4b9a-0d1b-4c5c-adfa-706a89994313,399316.0000000,1555662.0000000
"211","4600060","6",Ngathie Naoudé,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,43a717c8-9f08-4baf-bad3-6610b115a4b1,404787.0000000,1562411.0000000
"212","4600060","6",Kahi,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,4c985a51-8fc1-4ffd-a49e-9b703b64a15d,440382.0000000,1563290.0000000
"213","4600060","6",Tiombi,"0","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,b3d81cb8-0f06-4b64-9293-e83f5352d6ce,359354.0000000,1572705.0000000
"214","4600060","6",Dianké Souf,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,2dbac477-6385-47ac-954f-4901b19512c0,463759.0000000,1573202.0000000
"215","4600060","6",Dya,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,49335d1b-b70a-4715-acad-2d7b235422e7,374137.0000000,1574511.0000000
"216","4600060","6",Djilas,"1","0","0","0","0","1","0","1","1","0","1","0","0",LA,SN,fa827d10-6c52-4d5f-828c-5eff76a31e86,323827.0000000,1575870.0000000
"217","4600060","6",Guent Paté,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,08f0a6ce-4279-4480-863e-6c4c80be30f9,507712.0000000,1578647.0000000
"218","4600060","6",Nguéniène,"1","0","0","0","0","1","0","1","1","0","1","0","0",LA,SN,c3392331-d552-404c-a86e-4d3ba5620ddc,311071.0000000,1578656.0000000
"219","4600060","6",Boulél,"1","0","0","0","0","1","1","1","0","0","0","0","0",LA,SN,6bfa0370-7acb-465e-ba05-f94900be80b9,442337.0000000,1579337.0000000
"220","4600060","6",Ndiago,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,1b1764a5-dbed-41d3-bbbf-30d833432f5c,403359.0000000,1582956.0000000
"221","4600060","6",Loul Séssène,"1","0","0","0","0","1","1","1","1","0","1","0","0",LA,SN,368aee25-e284-4256-b84f-bbbdb73ea979,326711.0000000,1583030.0000000
"222","4600060","6",Gatiari,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,701c293f-c82d-4ed4-b59c-8c33d9b47125,812411.0000000,1583927.0000000
"223","4600060","6",Ourour,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,5826c4bf-33ae-40d9-bcd2-f951de3bcd84,388699.0000000,1584089.0000000
"224","4600060","6",Mbélakadio,"1","0","0","0","0","1","1","1","1","0","1","0","0",LA,SN,57203ea6-e75a-4de9-ade8-e5ad80c6c91c,360349.0000000,1585675.0000000
"225","4600060","6",Gagnik,"1","0","0","0","0","1","1","0","0","0","1","0","0",LA,SN,e976ce37-80f1-4f84-ba56-63367f5bd572,393688.0000000,1585794.0000000
"226","4600060","6",Ndiebel,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,a78b20e5-44ad-41f2-9f74-be544c62088f,375213.0000000,1586293.0000000
"227","4600060","6",Ndioum Guènt,"1","0","0","0","0","1","1","0","0","0","1","0","0",LA,SN,23729c9d-207d-4c68-bc9a-f38a106e1823,478632.0000000,1588133.0000000
"228","4600060","6",Mbos,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,4581b103-e074-41bd-bc90-b374d9b0b1b7,419552.0000000,1588199.0000000
